name,prestige_raw,prestige_scaled,instagram_followers,appearance_count,prestige_percentile,rfm,gender
model_05176,0.000124,123.57466,8600.0,128,82.352237,13.241379,female
model_08272,0.000124,123.50134,21800.0,264,82.340273,,
model_06549,0.000123,123.489445,4300.0,33,82.328308,17.0,female
model_04593,0.000123,123.476033,,86,82.316344,18.131148,female
model_06267,0.000123,123.273485,,103,82.304379,17.639344,female
model_01651,0.000123,122.940656,3500.0,479,82.292414,17.935484,female
model_05270,0.000123,122.913644,,75,82.28045,16.333333,female
model_07571,0.000123,122.85818,4300.0,70,82.268485,16.0,female
model_07891,0.000123,122.853114,,23,82.256521,18.622951,female
model_05606,0.000123,122.679928,,99,82.244556,16.983607,female
model_09451,0.000123,122.60953,,129,82.232592,,
model_09788,0.000122,122.477915,,122,82.220627,,
model_09652,0.000122,121.996563,27900.0,117,82.208662,18.580645,female
model_05367,0.000122,121.933473,,74,82.196698,14.965517,female
model_08452,0.000122,121.844983,25700.0,86,82.184733,,
model_03914,0.000122,121.787241,,50,82.172769,,
model_03379,0.000122,121.751073,,55,82.160804,17.016949,female
model_00125,0.000122,121.591375,,122,82.148839,16.504202,female
model_03953,0.000122,121.582559,15900.0,88,82.136875,14.965517,female
model_09374,0.000121,121.376696,,99,82.12491,,
model_02115,0.000121,121.344334,,102,82.112946,18.95082,female
model_00126,0.000121,121.275691,,113,82.100981,18.903226,female
model_03126,0.000121,121.073198,,155,82.089017,20.923077,female
model_10101,0.000121,121.072907,,75,82.077052,16.983607,female
model_02661,0.000121,121.059757,,145,82.065087,14.983051,female
model_03691,0.000121,121.048865,12600.0,64,82.053123,,
model_05470,0.000121,120.914677,2000.0,68,82.041158,6.727273,male
model_00106,0.000121,120.844271,,113,82.029194,16.666667,female
model_03755,0.000121,120.659637,,46,82.017229,13.5,female
model_06004,0.00012,120.327156,5700.0,77,82.005264,18.113821,female
model_09935,0.00012,120.28773,3200.0,97,81.9933,15.322034,female
model_04449,0.00012,120.23975,7700.0,105,81.981335,,
model_08041,0.00012,119.705431,136200.0,65,81.969371,,
model_07575,0.00012,119.689235,,63,81.957406,16.666667,female
model_01127,0.00012,119.651539,,94,81.945441,,
model_07851,0.000119,119.465842,,49,81.933477,15.310345,female
model_03963,0.000119,118.919136,5300.0,47,81.921512,14.965517,female
model_02796,0.000119,118.861355,,62,81.909548,17.0,female
model_07772,0.000119,118.845502,,129,81.897583,,
model_03005,0.000119,118.799585,,62,81.885619,17.311475,female
model_02393,0.000119,118.717722,,87,81.873654,15.655172,female
model_08196,0.000119,118.683492,,82,81.861689,16.0,female
model_02711,0.000119,118.578979,9300.0,131,81.849725,18.372881,female
model_05766,0.000119,118.577897,10400.0,65,81.83776,,
model_04839,0.000119,118.553593,,38,81.825796,19.278689,female
model_07740,0.000119,118.549425,18700.0,177,81.813831,13.931034,female
model_01980,0.000118,118.428809,,77,81.801866,,
model_09422,0.000118,118.311284,2800.0,59,81.789902,17.639344,female
model_04881,0.000118,117.984673,34900.0,70,81.777937,14.275862,female
model_07363,0.000118,117.892556,,58,81.765973,14.983051,female
model_03215,0.000118,117.885029,18600.0,47,81.754008,20.444444,female
model_03538,0.000118,117.805794,,81,81.742044,16.983607,female
model_01945,0.000118,117.722457,,68,81.730079,20.0,female
model_01887,0.000117,117.382974,,52,81.718114,16.983607,female
model_04092,0.000117,117.349597,,33,81.70615,17.639344,female
model_09842,0.000117,117.277041,,326,81.694185,16.983607,female
model_04978,0.000117,117.258463,4700.0,38,81.682221,18.258065,female
model_07864,0.000117,117.253327,,110,81.670256,,
model_07113,0.000117,117.202621,,108,81.658291,16.677966,female
model_03982,0.000117,116.902876,,144,81.646327,19.225806,female
model_00068,0.000117,116.863582,94000.0,102,81.634362,,unknown
model_04410,0.000117,116.669236,,94,81.622398,18.622951,female
model_00183,0.000117,116.659147,8800.0,52,81.610433,,unknown
model_00715,0.000117,116.60597,,121,81.598469,17.935484,female
model_07252,0.000117,116.571812,,34,81.586504,13.192982,female
model_09799,0.000117,116.563193,4800.0,32,81.574539,16.666667,female
model_01716,0.000116,116.456738,1100.0,55,81.562575,16.338983,female
model_08109,0.000116,116.253784,,100,81.55061,,
model_00497,0.000116,116.24919,,73,81.538646,17.290323,female
model_08562,0.000116,116.118571,,61,81.526681,16.0,female
model_04531,0.000116,116.114987,7600.0,82,81.514716,14.0,male
model_09776,0.000116,116.077055,,139,81.502752,16.655738,female
model_07878,0.000116,115.988209,,65,81.490787,18.295082,female
model_09627,0.000116,115.739385,,103,81.478823,,
model_03812,0.000116,115.690398,,181,81.466858,18.131148,female
model_10132,0.000116,115.686146,,72,81.454894,14.62069,female
model_05090,0.000116,115.520671,9300.0,84,81.442929,15.661017,female
model_03138,0.000115,115.449414,,77,81.430964,15.661017,female
model_01907,0.000115,115.235929,7800.0,35,81.419,,unknown
model_08328,0.000115,115.136001,60400.0,106,81.407035,13.54386,female
model_10072,0.000115,115.069009,5600.0,87,81.395071,6.153846,male
model_03909,0.000115,114.88005,,92,81.383106,,
model_08235,0.000115,114.78539,155000.0,90,81.371141,,
model_07111,0.000115,114.613257,,68,81.359177,,
model_04677,0.000115,114.545316,,110,81.347212,15.310345,female
model_09390,0.000114,114.334654,,140,81.335248,18.580645,female
model_05455,0.000114,114.277832,8900.0,80,81.323283,15.322034,female
model_07101,0.000114,114.203984,1900.0,43,81.311318,,
model_06258,0.000114,114.028545,,64,81.299354,14.266667,male
model_06736,0.000114,114.020091,,128,81.287389,17.639344,female
model_09012,0.000114,113.931457,,103,81.275425,16.983607,female
model_01154,0.000114,113.851922,2800.0,81,81.26346,,unknown
model_02918,0.000114,113.73129,,36,81.251496,20.0625,female
model_08802,0.000114,113.642935,,68,81.239531,20.88189,female
model_08264,0.000114,113.572429,,152,81.227566,,
model_04342,0.000114,113.521338,63800.0,113,81.215602,,
model_02404,0.000114,113.510449,,103,81.203637,17.311475,female
model_00117,0.000113,113.439685,,62,81.191673,,unknown
model_08079,0.000113,113.271349,,123,81.179708,,
model_00291,0.000113,113.25932,45100.0,31,81.167743,14.133333,male
model_09960,0.000113,113.258316,1700.0,45,81.155779,13.142857,female
model_01502,0.000113,113.021563,,62,81.143814,19.937008,female
model_04261,0.000113,112.987359,1700.0,68,81.13185,19.75,female
model_06822,0.000113,112.923691,4000000.0,48,81.119885,15.655172,female
model_04456,0.000113,112.886202,16700.0,120,81.107921,3.666667,male
model_04728,0.000113,112.872572,,59,81.095956,14.119658,female
model_07504,0.000113,112.827624,,102,81.083991,16.666667,female
model_09071,0.000113,112.797496,,168,81.072027,17.311475,female
model_07656,0.000113,112.775131,,157,81.060062,16.983607,female
model_08707,0.000113,112.508267,80300.0,101,81.048098,,unknown
model_07813,0.000112,112.306715,,68,81.036133,7.307087,male
model_02309,0.000112,112.272332,,105,81.024168,17.639344,female
model_09629,0.000112,112.262163,,191,81.012204,16.983607,female
model_01124,0.000112,112.205428,3600.0,69,81.000239,7.58209,male
model_07336,0.000112,111.947047,,203,80.988275,12.071429,female
model_02873,0.000112,111.775704,500100.0,37,80.97631,21.9375,female
model_03106,0.000112,111.739928,26700.0,115,80.964346,,
model_03039,0.000112,111.6912,,48,80.952381,14.461538,female
model_04773,0.000112,111.680258,,64,80.940416,11.323944,male
model_06597,0.000112,111.552199,,60,80.928452,15.831933,female
model_02716,0.000112,111.517889,5200.0,73,80.916487,11.042254,male
model_08351,0.000111,111.470333,6700.0,186,80.904523,,unknown
model_07013,0.000111,111.387671,47800.0,121,80.892558,,
model_03047,0.000111,111.375289,,62,80.880593,17.967213,female
model_08836,0.000111,111.122357,,66,80.868629,12.169014,male
model_07172,0.000111,110.970252,,61,80.856664,3.655172,male
model_04814,0.000111,110.969267,,95,80.8447,18.258065,female
model_03289,0.000111,110.947099,,93,80.832735,,
model_03675,0.000111,110.94594,10400.0,56,80.820771,,
model_08663,0.000111,110.896166,,34,80.808806,,unknown
model_04282,0.000111,110.75986,66400.0,91,80.796841,16.658228,male
model_04586,0.000111,110.629839,,77,80.784877,,
model_06229,0.00011,110.33788,,98,80.772912,13.54386,female
model_03548,0.00011,110.314469,9900.0,87,80.760948,20.126984,female
model_02007,0.00011,110.291406,23000.0,82,80.748983,5.875,male
model_03082,0.00011,110.245693,4300.0,40,80.737018,,
model_08290,0.00011,109.984095,,106,80.725054,11.142857,male
model_02700,0.00011,109.931012,4000.0,56,80.713089,14.62069,female
model_03243,0.00011,109.928505,,263,80.701125,14.62069,female
model_05013,0.00011,109.918588,,122,80.68916,19.149606,female
model_03970,0.00011,109.902804,4100.0,94,80.677196,,
model_04662,0.00011,109.707402,16000.0,52,80.665231,14.198675,male
model_07651,0.00011,109.704335,11400.0,112,80.653266,16.0,female
model_07738,0.00011,109.6327,,61,80.641302,,
model_08363,0.000109,109.335355,,77,80.629337,20.126984,female
model_00586,0.000109,109.254189,,32,80.617373,18.295082,female
model_00130,0.000109,109.185033,,64,80.605408,16.0,female
model_02978,0.000109,109.164241,,29,80.593443,17.639344,female
model_03706,0.000109,109.139903,1900.0,43,80.581479,19.809524,female
model_03685,0.000109,109.12513,1300000.0,110,80.569514,19.103448,female
model_06401,0.000109,109.052461,5900.0,33,80.55755,14.965517,female
model_04382,0.000109,109.011472,644700.0,153,80.545585,18.95082,female
model_07175,0.000109,108.991657,1400.0,33,80.53362,19.225806,female
model_08520,0.000109,108.944619,,125,80.521656,16.983607,female
model_05450,0.000109,108.91344,,70,80.509691,15.655172,female
model_03401,0.000109,108.658506,95900.0,104,80.497727,,
model_01736,0.000108,108.385961,765.0,20,80.485762,17.333333,female
model_03157,0.000108,108.238206,,117,80.473798,,
model_09874,0.000108,108.209895,7700.0,81,80.461833,,
model_09013,0.000108,108.115859,,115,80.449868,19.548387,female
model_02412,0.000108,108.093604,108600.0,175,80.437904,18.857143,female
model_05842,0.000108,107.968642,,110,80.425939,16.983607,female
model_04220,0.000108,107.938293,5000.0,78,80.413975,,
model_07771,0.000108,107.92395,,88,80.40201,16.655738,female
model_08297,0.000108,107.872962,8500.0,82,80.390045,10.478873,male
model_09151,0.000108,107.759007,,94,80.378081,17.666667,female
model_06992,0.000108,107.745441,2300.0,40,80.366116,19.809524,female
model_07265,0.000108,107.691464,6300.0,83,80.354152,12.842105,female
model_01889,0.000108,107.656884,,59,80.342187,21.454545,female
model_02755,0.000107,107.262064,,116,80.330223,16.983607,female
model_04341,0.000107,106.962791,,36,80.318258,,
model_02039,0.000107,106.903542,,34,80.306293,16.0,female
model_02665,0.000107,106.87026,,98,80.294329,23.575758,female
model_06384,0.000107,106.860542,,57,80.282364,16.666667,female
model_05328,0.000107,106.539957,,66,80.2704,11.042254,male
model_00184,0.000106,106.499249,9400.0,46,80.258435,10.944444,male
model_02612,0.000106,106.445684,14600.0,68,80.24647,14.596491,female
model_08293,0.000106,106.414531,3000.0,44,80.234506,14.983051,female
model_05770,0.000106,106.299242,,43,80.222541,17.639344,female
model_04884,0.000106,105.948885,2500.0,63,80.210577,,
model_04945,0.000106,105.877314,,45,80.198612,15.145299,female
model_03380,0.000106,105.858331,,141,80.186648,19.174603,female
model_02888,0.000106,105.844773,806900.0,144,80.174683,16.0,female
model_00144,0.000106,105.604422,7300.0,70,80.162718,,
model_04518,0.000106,105.569417,,93,80.150754,17.967213,female
model_08464,0.000105,105.326279,10600.0,126,80.138789,17.639344,female
model_08053,0.000105,105.284276,,29,80.126825,,unknown
model_07979,0.000105,105.076405,,81,80.11486,17.935484,female
model_03032,0.000105,104.933684,,92,80.102895,17.639344,female
model_08704,0.000105,104.932585,,96,80.090931,11.042254,male
model_01678,0.000105,104.783923,,48,80.078966,17.639344,female
model_03899,0.000105,104.762248,4100.0,80,80.067002,17.639344,female
model_01366,0.000105,104.653056,516900.0,116,80.055037,16.512821,female
model_03929,0.000105,104.60946,,121,80.043073,17.639344,female
model_03633,0.000105,104.583512,,65,80.031108,19.225806,female
model_04276,0.000105,104.566717,5500.0,72,80.019143,13.333333,male
model_01781,0.000105,104.547112,,43,80.007179,18.903226,female
model_07521,0.000105,104.525318,9400.0,69,79.995214,19.548387,female
model_04565,0.000104,104.490004,2300.0,70,79.98325,16.666667,female
model_07259,0.000104,104.440234,2200.0,37,79.971285,16.0,female
model_07753,0.000104,104.378601,5800.0,58,79.95932,16.983607,female
model_03521,0.000104,104.144694,,131,79.947356,17.639344,female
model_09467,0.000104,104.047555,,66,79.935391,,
model_02361,0.000104,103.719029,605800.0,127,79.923427,16.983607,female
model_08756,0.000104,103.596072,,49,79.911462,17.935484,female
model_07616,0.000104,103.540799,8400.0,36,79.899497,14.275862,female
model_02423,0.000103,103.258555,,61,79.887533,16.666667,female
model_06144,0.000103,103.119305,,181,79.875568,16.666667,female
model_08131,0.000103,103.065792,213400.0,39,79.863604,,
model_06689,0.000103,103.026718,23800.0,80,79.851639,15.145299,female
model_09515,0.000103,102.850005,,95,79.839675,13.586207,female
model_03998,0.000103,102.717652,,89,79.82771,20.375,female
model_01462,0.000103,102.674496,,113,79.815745,,
model_06644,0.000103,102.646004,2600.0,30,79.803781,14.965517,female
model_07936,0.000103,102.622419,1300000.0,117,79.791816,19.28125,female
model_04160,0.000103,102.611211,20400.0,25,79.779852,,unknown
model_04566,0.000103,102.536179,7500.0,65,79.767887,15.145299,female
model_04311,0.000103,102.506623,19000.0,140,79.755922,17.639344,female
model_06319,0.000103,102.502119,12800.0,126,79.743958,14.214286,female
model_06552,0.000102,102.370911,44400.0,158,79.731993,13.931034,female
model_09871,0.000102,102.288631,,123,79.720029,19.952381,male
model_06026,0.000102,102.245219,3300.0,98,79.708064,,
model_03615,0.000102,102.242173,,143,79.6961,,
model_03580,0.000102,102.193406,,69,79.684135,17.639344,female
model_06760,0.000102,101.828066,,37,79.67217,11.142857,male
model_04234,0.000102,101.791663,,139,79.660206,,
model_03310,0.000102,101.733242,22800.0,76,79.648241,,
model_01615,0.000102,101.70352,5000.0,38,79.636277,17.333333,female
model_01307,0.000102,101.664242,,30,79.624312,18.113821,female
model_04652,0.000102,101.57712,5300.0,81,79.612347,16.0,female
model_02928,0.000102,101.525411,,56,79.600383,19.492063,female
model_03581,0.000101,101.489129,,76,79.588418,15.661017,female
model_03793,0.000101,101.471088,3400.0,96,79.576454,4.17094,male
model_08462,0.000101,101.458234,113200.0,75,79.564489,,
model_01266,0.000101,101.400047,,119,79.552525,,unknown
model_09205,0.000101,101.279907,,56,79.54056,14.965517,female
model_02942,0.000101,100.969223,,67,79.528595,,
model_05723,0.000101,100.883416,,165,79.516631,13.931034,female
model_09752,0.000101,100.85224,,123,79.504666,17.639344,female
model_06131,0.000101,100.725812,,137,79.492702,17.880342,female
model_09615,0.000101,100.704965,,66,79.480737,,
model_02505,0.000101,100.564509,,149,79.468772,16.677966,female
model_07786,0.000101,100.543658,,29,79.456808,14.0,male
model_05670,0.000101,100.543491,,61,79.444843,16.983607,female
model_01301,0.000101,100.532099,,48,79.432879,20.126984,female
model_04695,0.0001,100.435525,7500.0,70,79.420914,14.983051,female
model_00664,0.0001,100.407596,,68,79.40895,16.666667,female
model_01551,0.0001,100.333347,,72,79.396985,17.639344,female
model_02108,0.0001,100.239231,,129,79.38502,16.983607,female
model_08855,0.0001,100.179469,,146,79.373056,16.983607,female
model_03184,0.0001,100.005607,,49,79.361091,19.149606,female
model_06940,0.0001,99.828378,14300.0,43,79.349127,4.666667,male
model_08060,0.0001,99.744195,,164,79.337162,17.639344,female
model_07831,0.0001,99.565727,10100.0,94,79.325197,14.526316,male
model_06591,9.9e-05,99.069067,,98,79.313233,,
model_06698,9.9e-05,99.058211,7100.0,46,79.301268,16.666667,female
model_07330,9.9e-05,99.028101,,77,79.289304,17.311475,female
model_02034,9.9e-05,98.988834,121100.0,74,79.277339,17.774194,female
model_06207,9.9e-05,98.984236,,67,79.265374,3.655172,male
model_04204,9.9e-05,98.66017,,58,79.25341,6.295082,male
model_06864,9.9e-05,98.615242,13600.0,59,79.241445,15.310345,female
model_03697,9.9e-05,98.568066,10100.0,47,79.229481,16.983607,female
model_09895,9.8e-05,98.398722,,82,79.217516,15.052632,male
model_05804,9.8e-05,98.337952,,94,79.205552,20.126984,female
model_03938,9.8e-05,98.318809,5700.0,59,79.193587,13.72973,male
model_10041,9.8e-05,98.302412,,38,79.181622,15.655172,female
model_04450,9.8e-05,98.218048,44500.0,59,79.169658,2.655462,male
model_06926,9.8e-05,98.034894,,85,79.157693,17.333333,female
model_06183,9.8e-05,98.030184,,41,79.145729,16.0,female
