event,variable,year,value,proportion,count,total_count
editorials,hair,1999,blonde,0.444444,4,9
editorials,hair,1999,dark brown,0.444444,4,9
editorials,hair,1999,black,0.111111,1,9
editorials,hair,2002,dark brown,0.500000,2,4
editorials,hair,2002,black,0.250000,1,4
editorials,hair,2002,blonde,0.250000,1,4
editorials,hair,2005,dark blonde,0.333333,5,15
editorials,hair,2005,dark brown,0.200000,3,15
editorials,hair,2005,blonde,0.200000,3,15
editorials,hair,2005,black,0.133333,2,15
editorials,hair,2005,brown,0.066667,1,15
editorials,hair,2005,light brown,0.066667,1,15
editorials,hair,1989,brown,1.000000,1,1
editorials,hair,1991,black,1.000000,2,2
editorials,hair,1993,dark brown,1.000000,4,4
editorials,hair,1994,dark brown,1.000000,2,2
editorials,hair,1995,dark brown,1.000000,4,4
editorials,hair,1996,blonde,0.545455,6,11
editorials,hair,1996,dark brown,0.454545,5,11
editorials,hair,1984,grey,1.000000,1,1
editorials,hair,1986,grey,0.666667,2,3
editorials,hair,1986,dark brown,0.333333,1,3
editorials,eyes,2022,brown,0.498858,437,876
editorials,eyes,2022,blue,0.199772,175,876
editorials,eyes,2022,black,0.111872,98,876
editorials,eyes,2022,green,0.049087,43,876
editorials,eyes,2022,hazel,0.044521,39,876
editorials,eyes,2022,blue / green,0.041096,36,876
editorials,eyes,2022,dark brown,0.022831,20,876
editorials,eyes,2022,blue / grey,0.017123,15,876
editorials,eyes,2022,grey,0.006849,6,876
editorials,eyes,2022,green / brown,0.004566,4,876
editorials,eyes,2022,light brown,0.002283,2,876
editorials,eyes,2022,green / grey,0.001142,1,876
editorials,eyes,2023,brown,0.449126,437,973
editorials,eyes,2023,blue,0.210689,205,973
editorials,eyes,2023,black,0.110997,108,973
editorials,eyes,2023,green,0.071942,70,973
editorials,eyes,2023,blue / green,0.048304,47,973
editorials,eyes,2023,hazel,0.035971,35,973
editorials,eyes,2023,blue / grey,0.025694,25,973
editorials,eyes,2023,dark brown,0.021583,21,973
editorials,eyes,2023,green / brown,0.019527,19,973
editorials,eyes,2023,grey,0.003083,3,973
editorials,eyes,2023,green / grey,0.002055,2,973
editorials,eyes,2023,light brown,0.001028,1,973
editorials,eyes,2024,brown,0.434032,352,811
editorials,eyes,2024,blue,0.244143,198,811
editorials,eyes,2024,black,0.124538,101,811
editorials,eyes,2024,green,0.049322,40,811
editorials,eyes,2024,hazel,0.039457,32,811
editorials,eyes,2024,blue / green,0.032059,26,811
editorials,eyes,2024,blue / grey,0.027127,22,811
editorials,eyes,2024,green / brown,0.025894,21,811
editorials,eyes,2024,dark brown,0.018496,15,811
editorials,eyes,2024,grey,0.002466,2,811
editorials,eyes,2024,light brown,0.002466,2,811
editorials,eyes,2016,brown,0.405983,285,702
editorials,eyes,2016,blue,0.243590,171,702
editorials,eyes,2016,green,0.102564,72,702
editorials,eyes,2016,hazel,0.096866,68,702
editorials,eyes,2016,grey,0.048433,34,702
editorials,eyes,2016,blue / green,0.041311,29,702
editorials,eyes,2016,black,0.025641,18,702
editorials,eyes,2016,brown / hazel,0.017094,12,702
editorials,eyes,2016,dark brown,0.011396,8,702
editorials,eyes,2016,blue / grey,0.005698,4,702
editorials,eyes,2016,green / grey,0.001425,1,702
editorials,eyes,2017,brown,0.496933,405,815
editorials,eyes,2017,blue,0.228221,186,815
editorials,eyes,2017,green,0.101840,83,815
editorials,eyes,2017,hazel,0.046626,38,815
editorials,eyes,2017,blue / green,0.044172,36,815
editorials,eyes,2017,black,0.036810,30,815
editorials,eyes,2017,grey,0.020859,17,815
editorials,eyes,2017,blue / grey,0.013497,11,815
editorials,eyes,2017,brown / hazel,0.007362,6,815
editorials,eyes,2017,dark brown,0.002454,2,815
editorials,eyes,2017,green / grey,0.001227,1,815
editorials,eyes,2018,brown,0.519062,531,1023
editorials,eyes,2018,blue,0.190616,195,1023
editorials,eyes,2018,black,0.086022,88,1023
editorials,eyes,2018,green,0.074291,76,1023
editorials,eyes,2018,blue / green,0.056696,58,1023
editorials,eyes,2018,hazel,0.037146,38,1023
editorials,eyes,2018,blue / grey,0.010753,11,1023
editorials,eyes,2018,brown / hazel,0.009775,10,1023
editorials,eyes,2018,dark brown,0.006843,7,1023
editorials,eyes,2018,grey,0.004888,5,1023
editorials,eyes,2018,green / brown,0.002933,3,1023
editorials,eyes,2018,light brown,0.000978,1,1023
editorials,eyes,2019,brown,0.475333,607,1277
editorials,eyes,2019,blue,0.210650,269,1277
editorials,eyes,2019,black,0.130775,167,1277
editorials,eyes,2019,green,0.064213,82,1277
editorials,eyes,2019,blue / green,0.047768,61,1277
editorials,eyes,2019,hazel,0.032106,41,1277
editorials,eyes,2019,blue / grey,0.014096,18,1277
editorials,eyes,2019,dark brown,0.013312,17,1277
editorials,eyes,2019,grey,0.003915,5,1277
editorials,eyes,2019,green / brown,0.003132,4,1277
editorials,eyes,2019,light brown,0.002349,3,1277
editorials,eyes,2019,brown / hazel,0.002349,3,1277
editorials,eyes,2020,brown,0.500000,580,1160
editorials,eyes,2020,blue,0.169828,197,1160
editorials,eyes,2020,black,0.141379,164,1160
editorials,eyes,2020,hazel,0.050000,58,1160
editorials,eyes,2020,blue / green,0.049138,57,1160
editorials,eyes,2020,green,0.041379,48,1160
editorials,eyes,2020,dark brown,0.019828,23,1160
editorials,eyes,2020,green / brown,0.012069,14,1160
editorials,eyes,2020,light brown,0.009483,11,1160
editorials,eyes,2020,brown / hazel,0.004310,5,1160
editorials,eyes,2020,blue / grey,0.002586,3,1160
editorials,eyes,2021,brown,0.465943,472,1013
editorials,eyes,2021,blue,0.172754,175,1013
editorials,eyes,2021,black,0.151037,153,1013
editorials,eyes,2021,green,0.061204,62,1013
editorials,eyes,2021,hazel,0.057256,58,1013
editorials,eyes,2021,blue / green,0.036525,37,1013
editorials,eyes,2021,dark brown,0.029615,30,1013
editorials,eyes,2021,blue / grey,0.013820,14,1013
editorials,eyes,2021,grey,0.004936,5,1013
editorials,eyes,2021,light brown,0.002962,3,1013
editorials,eyes,2021,brown / hazel,0.002962,3,1013
editorials,eyes,2021,green / brown,0.000987,1,1013
editorials,eyes,2014,blue,0.339286,209,616
editorials,eyes,2014,brown,0.303571,187,616
editorials,eyes,2014,green,0.118506,73,616
editorials,eyes,2014,blue / green,0.100649,62,616
editorials,eyes,2014,grey,0.047078,29,616
editorials,eyes,2014,black,0.032468,20,616
editorials,eyes,2014,hazel,0.025974,16,616
editorials,eyes,2014,blue / grey,0.011364,7,616
editorials,eyes,2014,brown / hazel,0.008117,5,616
editorials,eyes,2014,dark brown,0.006494,4,616
editorials,eyes,2014,brown / green,0.004870,3,616
editorials,eyes,2014,green / hazel,0.001623,1,616
editorials,eyes,2015,brown,0.407143,285,700
editorials,eyes,2015,blue,0.257143,180,700
editorials,eyes,2015,green,0.125714,88,700
editorials,eyes,2015,blue / green,0.071429,50,700
editorials,eyes,2015,grey,0.050000,35,700
editorials,eyes,2015,hazel,0.040000,28,700
editorials,eyes,2015,black,0.017143,12,700
editorials,eyes,2015,blue / grey,0.011429,8,700
editorials,eyes,2015,brown / hazel,0.010000,7,700
editorials,eyes,2015,brown / green,0.005714,4,700
editorials,eyes,2015,green / grey,0.002857,2,700
editorials,eyes,2015,dark brown,0.001429,1,700
editorials,eyes,2008,blue,0.444444,32,72
editorials,eyes,2008,brown,0.375000,27,72
editorials,eyes,2008,green,0.138889,10,72
editorials,eyes,2008,brown / hazel,0.041667,3,72
editorials,eyes,2009,blue,0.435583,71,163
editorials,eyes,2009,brown,0.411043,67,163
editorials,eyes,2009,green,0.067485,11,163
editorials,eyes,2009,brown / hazel,0.061350,10,163
editorials,eyes,2009,blue / grey,0.018405,3,163
editorials,eyes,2009,blue / green,0.006135,1,163
editorials,eyes,2010,blue,0.383065,95,248
editorials,eyes,2010,brown,0.358871,89,248
editorials,eyes,2010,green,0.181452,45,248
editorials,eyes,2010,blue / grey,0.036290,9,248
editorials,eyes,2010,blue / green,0.024194,6,248
editorials,eyes,2010,brown / hazel,0.016129,4,248
editorials,eyes,2011,blue,0.335065,129,385
editorials,eyes,2011,green,0.277922,107,385
editorials,eyes,2011,brown,0.270130,104,385
editorials,eyes,2011,blue / green,0.080519,31,385
editorials,eyes,2011,blue / grey,0.018182,7,385
editorials,eyes,2011,brown / hazel,0.007792,3,385
editorials,eyes,2011,dark brown,0.007792,3,385
editorials,eyes,2011,hazel,0.002597,1,385
editorials,eyes,2012,blue,0.395415,138,349
editorials,eyes,2012,green,0.263610,92,349
editorials,eyes,2012,brown,0.217765,76,349
editorials,eyes,2012,blue / green,0.091691,32,349
editorials,eyes,2012,blue / grey,0.020057,7,349
editorials,eyes,2012,brown / hazel,0.008596,3,349
editorials,eyes,2012,dark brown,0.002865,1,349
editorials,eyes,2013,blue,0.385081,191,496
editorials,eyes,2013,brown,0.258065,128,496
editorials,eyes,2013,green,0.189516,94,496
editorials,eyes,2013,blue / green,0.118952,59,496
editorials,eyes,2013,brown / hazel,0.014113,7,496
editorials,eyes,2013,dark brown,0.012097,6,496
editorials,eyes,2013,black,0.008065,4,496
editorials,eyes,2013,grey,0.006048,3,496
editorials,eyes,2013,hazel,0.004032,2,496
editorials,eyes,2013,blue / grey,0.004032,2,496
editorials,eyes,2006,brown,0.562500,9,16
editorials,eyes,2006,blue,0.437500,7,16
editorials,eyes,2003,blue,0.857143,6,7
editorials,eyes,2003,green,0.142857,1,7
editorials,eyes,2004,brown,0.500000,1,2
editorials,eyes,2004,blue,0.500000,1,2
editorials,eyes,1997,blue,0.700000,7,10
editorials,eyes,1997,brown,0.300000,3,10
editorials,eyes,1998,blue,1.000000,6,6
editorials,eyes,2000,blue,0.571429,4,7
editorials,eyes,2000,brown,0.285714,2,7
editorials,eyes,2000,blue / green,0.142857,1,7
editorials,eyes,2007,blue,0.700000,7,10
editorials,eyes,2007,brown,0.200000,2,10
editorials,eyes,2007,green,0.100000,1,10
editorials,eyes,1999,blue,0.888889,8,9
editorials,eyes,1999,brown,0.111111,1,9
editorials,eyes,2002,blue,0.750000,3,4
editorials,eyes,2002,brown,0.250000,1,4
editorials,eyes,2005,brown,0.533333,8,15
editorials,eyes,2005,blue,0.333333,5,15
editorials,eyes,2005,green,0.133333,2,15
editorials,eyes,1989,blue / green,1.000000,1,1
editorials,eyes,1991,brown,0.500000,1,2
editorials,eyes,1991,dark brown,0.500000,1,2
editorials,eyes,1993,blue,0.750000,3,4
editorials,eyes,1993,green,0.250000,1,4
editorials,eyes,1994,blue,1.000000,2,2
editorials,eyes,1995,blue,1.000000,4,4
editorials,eyes,1996,blue,1.000000,11,11
editorials,eyes,1984,blue,1.000000,1,1
editorials,eyes,1986,blue,0.666667,2,3
editorials,eyes,1986,hazel,0.333333,1,3
editorials,world_region,2022,western europe,0.251142,220,876
editorials,world_region,2022,sub-saharan africa,0.192922,169,876
editorials,world_region,2022,north america,0.172374,151,876
editorials,world_region,2022,east asia,0.134703,118,876
editorials,world_region,2022,southern europe,0.065068,57,876
editorials,world_region,2022,eastern europe,0.054795,48,876
editorials,world_region,2022,south america,0.037671,33,876
editorials,world_region,2022,caribbean,0.025114,22,876
editorials,world_region,2022,oceania,0.018265,16,876
editorials,world_region,2022,northern europe,0.014840,13,876
editorials,world_region,2022,middle east,0.012557,11,876
editorials,world_region,2022,north africa,0.009132,8,876
editorials,world_region,2022,south asia,0.007991,7,876
editorials,world_region,2022,southeast asia,0.003425,3,876
editorials,world_region,2023,western europe,0.252826,246,973
editorials,world_region,2023,north america,0.242549,236,973
editorials,world_region,2023,sub-saharan africa,0.163412,159,973
editorials,world_region,2023,east asia,0.131552,128,973
editorials,world_region,2023,southern europe,0.061665,60,973
editorials,world_region,2023,eastern europe,0.049332,48,973
editorials,world_region,2023,south america,0.027749,27,973
editorials,world_region,2023,northern europe,0.021583,21,973
editorials,world_region,2023,north africa,0.016444,16,973
editorials,world_region,2023,caribbean,0.015416,15,973
editorials,world_region,2023,oceania,0.007194,7,973
editorials,world_region,2023,middle east,0.006166,6,973
editorials,world_region,2023,southeast asia,0.002055,2,973
editorials,world_region,2023,south asia,0.002055,2,973
editorials,world_region,2024,western europe,0.297164,241,811
editorials,world_region,2024,north america,0.235512,191,811
editorials,world_region,2024,sub-saharan africa,0.146732,119,811
editorials,world_region,2024,east asia,0.135635,110,811
editorials,world_region,2024,eastern europe,0.050555,41,811
editorials,world_region,2024,south america,0.048089,39,811
editorials,world_region,2024,southern europe,0.044390,36,811
editorials,world_region,2024,north africa,0.014797,12,811
editorials,world_region,2024,northern europe,0.013564,11,811
editorials,world_region,2024,middle east,0.008631,7,811
editorials,world_region,2024,caribbean,0.003699,3,811
editorials,world_region,2024,oceania,0.001233,1,811
editorials,world_region,2016,western europe,0.321937,226,702
editorials,world_region,2016,north america,0.287749,202,702
editorials,world_region,2016,eastern europe,0.089744,63,702
editorials,world_region,2016,south america,0.075499,53,702
editorials,world_region,2016,east asia,0.058405,41,702
editorials,world_region,2016,southern europe,0.056980,40,702
editorials,world_region,2016,oceania,0.045584,32,702
editorials,world_region,2016,sub-saharan africa,0.042735,30,702
editorials,world_region,2016,middle east,0.011396,8,702
editorials,world_region,2016,northern europe,0.005698,4,702
editorials,world_region,2016,caribbean,0.002849,2,702
editorials,world_region,2016,central asia,0.001425,1,702
editorials,world_region,2017,western europe,0.325153,265,815
editorials,world_region,2017,north america,0.280982,229,815
editorials,world_region,2017,eastern europe,0.076074,62,815
editorials,world_region,2017,sub-saharan africa,0.062577,51,815
editorials,world_region,2017,east asia,0.055215,45,815
editorials,world_region,2017,south america,0.053988,44,815
editorials,world_region,2017,oceania,0.050307,41,815
editorials,world_region,2017,southern europe,0.046626,38,815
editorials,world_region,2017,northern europe,0.023313,19,815
editorials,world_region,2017,middle east,0.019632,16,815
editorials,world_region,2017,caribbean,0.006135,5,815
editorials,world_region,2018,western europe,0.360704,369,1023
editorials,world_region,2018,north america,0.209189,214,1023
editorials,world_region,2018,east asia,0.130010,133,1023
editorials,world_region,2018,sub-saharan africa,0.084066,86,1023
editorials,world_region,2018,eastern europe,0.054741,56,1023
editorials,world_region,2018,south america,0.053763,55,1023
editorials,world_region,2018,southern europe,0.050831,52,1023
editorials,world_region,2018,oceania,0.026393,27,1023
editorials,world_region,2018,northern europe,0.011730,12,1023
editorials,world_region,2018,middle east,0.007820,8,1023
editorials,world_region,2018,caribbean,0.006843,7,1023
editorials,world_region,2018,south asia,0.001955,2,1023
editorials,world_region,2018,north africa,0.001955,2,1023
editorials,world_region,2019,western europe,0.318716,407,1277
editorials,world_region,2019,north america,0.198121,253,1277
editorials,world_region,2019,east asia,0.123727,158,1277
editorials,world_region,2019,sub-saharan africa,0.104150,133,1277
editorials,world_region,2019,southern europe,0.074393,95,1277
editorials,world_region,2019,eastern europe,0.050117,64,1277
editorials,world_region,2019,south america,0.044636,57,1277
editorials,world_region,2019,caribbean,0.015662,20,1277
editorials,world_region,2019,northern europe,0.015662,20,1277
editorials,world_region,2019,southeast asia,0.014879,19,1277
editorials,world_region,2019,oceania,0.014096,18,1277
editorials,world_region,2019,south asia,0.011746,15,1277
editorials,world_region,2019,middle east,0.011746,15,1277
editorials,world_region,2019,north africa,0.002349,3,1277
editorials,world_region,2020,western europe,0.321552,373,1160
editorials,world_region,2020,north america,0.183621,213,1160
editorials,world_region,2020,sub-saharan africa,0.134483,156,1160
editorials,world_region,2020,east asia,0.128448,149,1160
editorials,world_region,2020,southern europe,0.071552,83,1160
editorials,world_region,2020,south america,0.047414,55,1160
editorials,world_region,2020,eastern europe,0.041379,48,1160
editorials,world_region,2020,caribbean,0.020690,24,1160
editorials,world_region,2020,oceania,0.019828,23,1160
editorials,world_region,2020,northern europe,0.012931,15,1160
editorials,world_region,2020,southeast asia,0.006034,7,1160
editorials,world_region,2020,south asia,0.005172,6,1160
editorials,world_region,2020,north africa,0.004310,5,1160
editorials,world_region,2020,middle east,0.002586,3,1160
editorials,world_region,2021,western europe,0.299112,303,1013
editorials,world_region,2021,sub-saharan africa,0.218164,221,1013
editorials,world_region,2021,north america,0.140178,142,1013
editorials,world_region,2021,east asia,0.118460,120,1013
editorials,world_region,2021,southern europe,0.105627,107,1013
editorials,world_region,2021,eastern europe,0.036525,37,1013
editorials,world_region,2021,caribbean,0.024679,25,1013
editorials,world_region,2021,south america,0.023692,24,1013
editorials,world_region,2021,oceania,0.008885,9,1013
editorials,world_region,2021,northern europe,0.007897,8,1013
editorials,world_region,2021,north africa,0.005923,6,1013
editorials,world_region,2021,middle east,0.005923,6,1013
editorials,world_region,2021,central asia,0.001974,2,1013
editorials,world_region,2021,southeast asia,0.001974,2,1013
editorials,world_region,2021,south asia,0.000987,1,1013
editorials,world_region,2014,western europe,0.379870,234,616
editorials,world_region,2014,north america,0.256494,158,616
editorials,world_region,2014,eastern europe,0.089286,55,616
editorials,world_region,2014,southern europe,0.077922,48,616
editorials,world_region,2014,oceania,0.068182,42,616
editorials,world_region,2014,south america,0.055195,34,616
editorials,world_region,2014,east asia,0.050325,31,616
editorials,world_region,2014,caribbean,0.009740,6,616
editorials,world_region,2014,middle east,0.008117,5,616
editorials,world_region,2014,central asia,0.003247,2,616
editorials,world_region,2014,northern europe,0.001623,1,616
editorials,world_region,2015,western europe,0.328571,230,700
editorials,world_region,2015,north america,0.248571,174,700
editorials,world_region,2015,eastern europe,0.115714,81,700
editorials,world_region,2015,south america,0.074286,52,700
editorials,world_region,2015,oceania,0.068571,48,700
editorials,world_region,2015,east asia,0.065714,46,700
editorials,world_region,2015,southern europe,0.064286,45,700
editorials,world_region,2015,sub-saharan africa,0.021429,15,700
editorials,world_region,2015,caribbean,0.005714,4,700
editorials,world_region,2015,middle east,0.005714,4,700
editorials,world_region,2015,central asia,0.001429,1,700
editorials,world_region,2008,north america,0.402778,29,72
editorials,world_region,2008,western europe,0.319444,23,72
editorials,world_region,2008,east asia,0.138889,10,72
editorials,world_region,2008,southern europe,0.041667,3,72
editorials,world_region,2008,eastern europe,0.027778,2,72
editorials,world_region,2008,central asia,0.027778,2,72
editorials,world_region,2008,south america,0.027778,2,72
editorials,world_region,2008,oceania,0.013889,1,72
editorials,world_region,2009,north america,0.435583,71,163
editorials,world_region,2009,western europe,0.269939,44,163
editorials,world_region,2009,east asia,0.147239,24,163
editorials,world_region,2009,eastern europe,0.061350,10,163
editorials,world_region,2009,southern europe,0.049080,8,163
editorials,world_region,2009,central asia,0.024540,4,163
editorials,world_region,2009,northern europe,0.006135,1,163
editorials,world_region,2009,south america,0.006135,1,163
editorials,world_region,2010,north america,0.330645,82,248
editorials,world_region,2010,western europe,0.286290,71,248
editorials,world_region,2010,oceania,0.116935,29,248
editorials,world_region,2010,east asia,0.100806,25,248
editorials,world_region,2010,eastern europe,0.064516,16,248
editorials,world_region,2010,southern europe,0.048387,12,248
editorials,world_region,2010,south america,0.036290,9,248
editorials,world_region,2010,central asia,0.008065,2,248
editorials,world_region,2010,northern europe,0.008065,2,248
editorials,world_region,2011,western europe,0.342857,132,385
editorials,world_region,2011,oceania,0.233766,90,385
editorials,world_region,2011,north america,0.148052,57,385
editorials,world_region,2011,east asia,0.116883,45,385
editorials,world_region,2011,eastern europe,0.083117,32,385
editorials,world_region,2011,south america,0.036364,14,385
editorials,world_region,2011,southern europe,0.025974,10,385
editorials,world_region,2011,northern europe,0.007792,3,385
editorials,world_region,2011,central asia,0.002597,1,385
editorials,world_region,2011,southeast asia,0.002597,1,385
editorials,world_region,2012,western europe,0.412607,144,349
editorials,world_region,2012,north america,0.206304,72,349
editorials,world_region,2012,oceania,0.189112,66,349
editorials,world_region,2012,east asia,0.080229,28,349
editorials,world_region,2012,eastern europe,0.040115,14,349
editorials,world_region,2012,southern europe,0.037249,13,349
editorials,world_region,2012,south america,0.014327,5,349
editorials,world_region,2012,northern europe,0.011461,4,349
editorials,world_region,2012,middle east,0.005731,2,349
editorials,world_region,2012,caribbean,0.002865,1,349
editorials,world_region,2013,western europe,0.387097,192,496
editorials,world_region,2013,north america,0.235887,117,496
editorials,world_region,2013,east asia,0.092742,46,496
editorials,world_region,2013,eastern europe,0.090726,45,496
editorials,world_region,2013,oceania,0.084677,42,496
editorials,world_region,2013,southern europe,0.054435,27,496
editorials,world_region,2013,south america,0.034274,17,496
editorials,world_region,2013,caribbean,0.010081,5,496
editorials,world_region,2013,sub-saharan africa,0.004032,2,496
editorials,world_region,2013,central asia,0.002016,1,496
editorials,world_region,2013,southeast asia,0.002016,1,496
editorials,world_region,2013,northern europe,0.002016,1,496
editorials,world_region,2006,east asia,0.500000,8,16
editorials,world_region,2006,western europe,0.250000,4,16
editorials,world_region,2006,north america,0.125000,2,16
editorials,world_region,2006,eastern europe,0.062500,1,16
editorials,world_region,2006,northern europe,0.062500,1,16
editorials,world_region,2003,north america,0.571429,4,7
editorials,world_region,2003,western europe,0.428571,3,7
editorials,world_region,2004,north america,0.500000,1,2
editorials,world_region,2004,western europe,0.500000,1,2
editorials,world_region,1997,north america,0.700000,7,10
editorials,world_region,1997,western europe,0.300000,3,10
editorials,world_region,1998,north america,1.000000,6,6
editorials,world_region,2000,north america,0.714286,5,7
editorials,world_region,2000,western europe,0.285714,2,7
editorials,world_region,2007,western europe,0.500000,5,10
editorials,world_region,2007,southern europe,0.200000,2,10
editorials,world_region,2007,north america,0.200000,2,10
editorials,world_region,2007,east asia,0.100000,1,10
editorials,world_region,1999,north america,0.888889,8,9
editorials,world_region,1999,western europe,0.111111,1,9
editorials,world_region,2002,north america,0.750000,3,4
editorials,world_region,2002,western europe,0.250000,1,4
editorials,world_region,2005,north america,0.533333,8,15
editorials,world_region,2005,east asia,0.133333,2,15
editorials,world_region,2005,western europe,0.133333,2,15
editorials,world_region,2005,eastern europe,0.066667,1,15
editorials,world_region,2005,south america,0.066667,1,15
editorials,world_region,2005,southern europe,0.066667,1,15
editorials,world_region,1989,north america,1.000000,1,1
editorials,world_region,1991,north america,0.500000,1,2
editorials,world_region,1991,south asia,0.500000,1,2
editorials,world_region,1993,north america,0.750000,3,4
editorials,world_region,1993,middle east,0.250000,1,4
editorials,world_region,1994,north america,1.000000,2,2
editorials,world_region,1995,north america,1.000000,4,4
editorials,world_region,1996,north america,1.000000,11,11
editorials,world_region,1984,north america,1.000000,1,1
editorials,world_region,1986,north america,0.666667,2,3
editorials,world_region,1986,southern europe,0.333333,1,3
editorials,global_group,2022,global north,0.643836,564,876
editorials,global_group,2022,global south,0.356164,312,876
editorials,global_group,2023,global north,0.701953,683,973
editorials,global_group,2023,global south,0.298047,290,973
editorials,global_group,2024,global north,0.712700,578,811
editorials,global_group,2024,global south,0.287300,233,811
editorials,global_group,2016,global north,0.811966,570,702
editorials,global_group,2016,global south,0.188034,132,702
editorials,global_group,2017,global north,0.806135,657,815
editorials,global_group,2017,global south,0.193865,158,815
editorials,global_group,2018,global north,0.777126,795,1023
editorials,global_group,2018,global south,0.222874,228,1023
editorials,global_group,2019,global north,0.715740,914,1277
editorials,global_group,2019,global south,0.284260,363,1277
editorials,global_group,2020,global north,0.719828,835,1160
editorials,global_group,2020,global south,0.280172,325,1160
editorials,global_group,2021,global north,0.654492,663,1013
editorials,global_group,2021,global south,0.345508,350,1013
editorials,global_group,2014,global north,0.878247,541,616
editorials,global_group,2014,global south,0.121753,75,616
editorials,global_group,2015,global north,0.795714,557,700
editorials,global_group,2015,global south,0.204286,143,700
editorials,global_group,2008,global north,0.805556,58,72
editorials,global_group,2008,global south,0.194444,14,72
editorials,global_group,2009,global north,0.938650,153,163
editorials,global_group,2009,global south,0.061350,10,163
editorials,global_group,2010,global north,0.919355,228,248
editorials,global_group,2010,global south,0.080645,20,248
editorials,global_group,2011,global north,0.909091,350,385
editorials,global_group,2011,global south,0.090909,35,385
editorials,global_group,2012,global north,0.939828,328,349
editorials,global_group,2012,global south,0.060172,21,349
editorials,global_group,2013,global north,0.905242,449,496
editorials,global_group,2013,global south,0.094758,47,496
editorials,global_group,2006,global north,0.500000,8,16
editorials,global_group,2006,global south,0.500000,8,16
editorials,global_group,2003,global north,1.000000,7,7
editorials,global_group,2004,global north,1.000000,2,2
editorials,global_group,1997,global north,1.000000,10,10
editorials,global_group,1998,global north,1.000000,6,6
editorials,global_group,2000,global north,1.000000,7,7
editorials,global_group,2007,global north,1.000000,10,10
editorials,global_group,1999,global north,1.000000,9,9
editorials,global_group,2002,global north,1.000000,4,4
editorials,global_group,2005,global north,0.800000,12,15
editorials,global_group,2005,global south,0.200000,3,15
editorials,global_group,1989,global north,1.000000,1,1
editorials,global_group,1991,global north,0.500000,1,2
editorials,global_group,1991,global south,0.500000,1,2
editorials,global_group,1993,global north,0.750000,3,4
editorials,global_group,1993,global south,0.250000,1,4
editorials,global_group,1994,global north,1.000000,2,2
editorials,global_group,1995,global north,1.000000,4,4
editorials,global_group,1996,global north,1.000000,11,11
editorials,global_group,1984,global north,1.000000,1,1
editorials,global_group,1986,global north,1.000000,3,3
